id,handle,text,is_retweet,time,lang,retweet_count,favorite_count
753353898472017920,realDonaldTrump,Voters understand that Crooked Hillary's negative ads are not true- just like her email lies and her other fraudulent activity.,False,2016-07-13T22:22:20,en,8100,24720
753353259411054592,realDonaldTrump,Despite spending $500k a day on TV ads alone #CrookedHillary falls flat in nationwide @QuinnipiacPoll. Having ZERO impact. Sad!!,False,2016-07-13T22:19:48,en,5010,15923
753351063407767554,realDonaldTrump,Lyin' Crooked Hillary's email stories all have one thing in common. https://t.co/teoVCYXKOR,False,2016-07-13T22:11:04,en,7758,18596
753349911983235072,realDonaldTrump,Is President Obama trying to destroy Israel with all his bad moves? Think about it and let me know!,False,2016-07-13T22:06:30,en,4412,14913
753349629870084096,realDonaldTrump,"The Republican platform is most 
pro-Israel of all time!",False,2016-07-13T22:05:22,en,4471,15053
753347448743964672,realDonaldTrump,New GOP platform now includes language that supports the border wall. We will build the wall and MAKE AMERICA SAFE AGAIN!,False,2016-07-13T21:56:42,en,5986,18173
753346879707049984,HillaryClinton,BREAKING: Former Bernie Sanders supporter Braddock Mayor @JohnFetterman endorses @HillaryClinton. https://t.co/XEDjjvhnmY,True,2016-07-13T21:54:27,en,1368,2685
753339081388593152,HillaryClinton,"""We need a leader who will push us all to make our society more tolerant, inclusive, and fair."" —@MarkKellyTyler https://t.co/UkzFXzbklO",False,2016-07-13T21:23:28,en,620,1645
753338900647665664,realDonaldTrump,"#CrookedHillary is outspending me by a combined 31 to 1 in Florida, Ohio, &amp; Pennsylvania. I haven't started yet! https://t.co/BcoPrwqFMe",False,2016-07-13T21:22:44,en,7982,21796
753321799681572864,HillaryClinton,"Let’s be more than allies to each other.

Let’s take on each other’s struggles as our own.
https://t.co/iA8LXuAUvl",False,2016-07-13T20:14:47,en,1409,3555
753278813895786496,HillaryClinton,"“If we do the work, we will 'cease to be divided.' We will be indivisible, with liberty and justice for all.” —Hillary",False,2016-07-13T17:23:59,en,873,2439
753278114646687745,HillaryClinton,"""Let’s be more than allies to each other. Let’s take on each other’s struggles as our own."" —Hillary",False,2016-07-13T17:21:12,en,833,2216
753277643664027648,HillaryClinton,"""Donald Trump’s campaign adds up to an ugly, dangerous message to America. A message that you should be afraid."" —Hillary",False,2016-07-13T17:19:20,en,1459,3343
753277364612788224,HillaryClinton,"""I do wish Donald would listen to other people once in a while. He might actually learn something. But...he only listens to himself.""",False,2016-07-13T17:18:13,en,1293,3695
753276953780744193,HillaryClinton,"Imagine if Trump had not just Twitter to go after critics and opponents, but also the IRS—or our military. Do you think he’d be restrained?",False,2016-07-13T17:16:35,en,2209,5154
753276435968757760,HillaryClinton,"Trump has banished members of the press who have criticized him.

Is there any doubt he would do the same as president?",False,2016-07-13T17:14:32,en,1264,3346
753275877622943746,HillaryClinton,"""When kids are scared by political candidates and policy debates, it’s a sign something has gone badly wrong."" —Hillary",False,2016-07-13T17:12:19,en,1075,2949
753275598894751744,HillaryClinton,"""Even this—the killing of black people by police—is somehow all about him."" —Hillary on Trump https://t.co/Uwk2oFmIwZ",False,2016-07-13T17:11:12,en,1383,2593
753275280077316096,HillaryClinton,"In times like these, we need a president who can help pull us
together, not split us apart.

And that's why Donald Trump is so dangerous.",False,2016-07-13T17:09:56,en,1754,4419
753274931606122496,HillaryClinton,"“In my first 100 days as president, we will make the biggest investment in new, good-paying jobs since World War II.” —Hillary",False,2016-07-13T17:08:33,en,941,2943
753273975338364928,HillaryClinton,"These things can be true at once:

We need criminal justice reform.

We need to support police.

We need to do more to stop gun violence.",False,2016-07-13T17:04:45,en,1902,4829
753273756798386176,HillaryClinton,"The vast majority of gun owners agree: we have to prevent gun violence.

If we’re looking for common ground, this is common ground.",False,2016-07-13T17:03:53,en,1054,4467
753273492838178816,HillaryClinton,"We need to listen to the dedicated, principled police officers working hard every day to rebuild trust with the communities they serve.",False,2016-07-13T17:02:50,en,826,2133
753273187518087168,HillaryClinton,"""We need to listen to those who say 'Black Lives Matter.' Too many black Americans...feel like their lives are disposable."" —Hillary",False,2016-07-13T17:01:37,en,1106,2851
753272950598631428,HillaryClinton,Let's listen to families whose loved ones have been killed in police incidents. Alton Sterling. Philando Castile. Sandra Bland—one year ago.,False,2016-07-13T17:00:41,en,1065,3055
753272757467635712,HillaryClinton,"""I want...all of our children to grow up in a country where violence like the kind we saw last week doesn’t happen again” —Hillary",False,2016-07-13T16:59:55,en,926,3237
753272449932861445,HillaryClinton,We need to take a hard look at our laws and our attitudes. We need to embrace policies that promote justice for all people.,False,2016-07-13T16:58:41,en,676,1899
753271643179540481,HillaryClinton,"""The words Lincoln spoke all those years ago hold resonance for us now...he said: 'A house divided against itself cannot stand.'"" —Hillary",False,2016-07-13T16:55:29,en,1423,3836
753270985542012928,HillaryClinton,"Watch live as Hillary speaks from the Illinois statehouse, where Lincoln gave his ""house divided"" speech in 1858. https://t.co/mtg5NDe8K3",False,2016-07-13T16:52:52,en,427,1134
753261587876675584,HillaryClinton,One hashtag has been uniting people who say #ImWithHer and #FeelTheBern since December: https://t.co/bBrqPjqFMx,True,2016-07-13T16:15:32,en,476,1217
753237572273500160,HillaryClinton,"In America, we're always stronger together. https://t.co/s9wAMfIywe",False,2016-07-13T14:40:06,en,1767,6035
753233489122697216,HillaryClinton,"It took awhile, but we finally found a copy of Trump's speakers. https://t.co/pYloXnha5S",True,2016-07-13T14:23:52,en,1403,3236
753219420311420928,HillaryClinton,"This from @jwpetersNYT on the hard-right GOP platform, feels like it could have been written a decade ago. Or two. https://t.co/YKciIQMs34",True,2016-07-13T13:27:58,en,967,1389
753209883202351104,realDonaldTrump,"Thank you Florida, Ohio, and Pennsylvania! #CrookedHillary is not qualified. #ImWithYou https://t.co/M1yzgyeEdY",False,2016-07-13T12:50:04,en,11484,29734
753205648154767360,realDonaldTrump,Thank you! #ImWithYou https://t.co/6XkUQ0W4QS,False,2016-07-13T12:33:15,en,6420,19076
753090242203283457,realDonaldTrump,Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!,False,2016-07-13T04:54:40,en,11351,35109
753063644578144260,realDonaldTrump,THANK YOU INDIANA! #Trump2016 https://t.co/Jmkah9wGaA,False,2016-07-13T03:08:58,en,5641,19369
753055678391083013,HillaryClinton,"Thank you, @BernieSanders. Proud to fight alongside you. https://t.co/v6GbG89BUk",False,2016-07-13T02:37:19,en,3253,10541
753022922567016449,HillaryClinton,"Let’s ask ourselves, ""What can I do to stop violence and promote justice?""
https://t.co/l2nRKcuxNs",False,2016-07-13T00:27:09,en,1174,3367
753018789558624256,HillaryClinton,You cannot run for president and skip the opportunity speak on the nation's civil rights agenda. #NAACP107 https://t.co/OX60fs6ZNO,True,2016-07-13T00:10:44,en,3034,3691
753008496099090432,HillaryClinton,"Happy birthday, Malala! Thank you for fighting for every girl's right to an education. https://t.co/GjC69J0rSr",False,2016-07-12T23:29:50,en,6110,16493
752990888171831296,realDonaldTrump,"Thank you Iowa- see you soon!
#Trump2016 #ImWithYou 
https://t.co/gva0MbgnuO https://t.co/PE1jdqZysc",False,2016-07-12T22:19:52,en,5638,16527
752985826993332224,realDonaldTrump,I will be interviewed by @oreillyfactor tonight on @FoxNews at 8pm. Enjoy!,False,2016-07-12T21:59:45,en,2865,11381
752974782593916928,HillaryClinton,Include women in the sequel. #WORK @HillaryClinton https://t.co/mRcX5GPGzs,True,2016-07-12T21:15:52,en,5713,26644
752973319675273218,realDonaldTrump,The American people agree. No free pass for #CrookedHillary! https://t.co/lTjLVKkzh1,False,2016-07-12T21:10:03,en,10936,24283
752954885646278656,HillaryClinton,Taking on systemic racism—and rebuilding trust between police and citizens—will require contributions from us all. https://t.co/dXhKHEvZ2r,False,2016-07-12T19:56:48,en,2231,6738
752913890548199425,HillaryClinton,"""Hillary Clinton will make an outstanding president and I am proud to stand with her today."" —@BernieSanders
https://t.co/yNC6ALjJnX",False,2016-07-12T17:13:54,en,4439,10003
752911479251296258,realDonaldTrump,"To all the Bernie voters who want to stop bad trade deals &amp; global special interests, we welcome you with open arms. People first.",False,2016-07-12T17:04:19,en,13957,36309
752911332756840448,realDonaldTrump,Bernie sanders has abandoned his supporters by endorsing pro-war pro-TPP pro-Wall Street Crooked Hillary Clinton.,False,2016-07-12T17:03:44,en,13018,30925
752910855939952640,realDonaldTrump,Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.,False,2016-07-12T17:01:51,en,36510,53692
752906803810279424,realDonaldTrump,"#CrookedHillary is not qualified!
https://t.co/6qi7KTW43O",False,2016-07-12T16:45:45,en,12834,23956
752901286677377024,HillaryClinton,"Together, let’s go win this election. https://t.co/lRSwpk9y4b",False,2016-07-12T16:23:49,en,10481,27474
752900705816551428,HillaryClinton,"""You can take out your phone right now and text JOIN to 47246. Or go to https://t.co/erIfmxlyf9. We accept $27 donations, too, you know.”",False,2016-07-12T16:21:31,en,663,1709
752900404460023809,HillaryClinton,"To everyone who poured your heart and soul into Bernie’s campaign, thank you. Our country desperately needs your voices.",False,2016-07-12T16:20:19,en,3548,12239
752900102189096961,HillaryClinton,"""Let's make it easier to vote, not harder. Let’s fight back against attacks on voting rights across the country.” —Hillary",False,2016-07-12T16:19:07,en,1079,3383
752899016996814848,HillaryClinton,"Let’s expand Social Security—not cut or privatize it.
Let’s offer paid family leave.
Let’s guarantee equal pay for women once and for all.",False,2016-07-12T16:14:48,en,1450,4340
752898194212880384,HillaryClinton,"We’re going to make sure that Wall Street, corporations, and the super-rich pay their fair share of taxes.",False,2016-07-12T16:11:32,en,742,2543
752897793564508160,HillaryClinton,"“For families making less than $125,000 a year, we’ll eliminate tuition at those schools altogether.” https://t.co/TLlb3SCNpH",False,2016-07-12T16:09:56,en,936,2589
752897336007913472,HillaryClinton,"$7.25 an hour is a starvation wage. So sorry Donald, if you’re watching, we’re not cutting the minimum wage, we’re raising the minimum wage.",False,2016-07-12T16:08:07,en,2827,7922
752896038130900992,HillaryClinton,"“Let’s take real, meaningful action to end the epidemic of gun violence in America.” —Hillary",False,2016-07-12T16:02:58,en,962,2770
752895766927212544,HillaryClinton,Taking on systemic racism and rebuilding trust and respect between law enforcement and the communities they serve will require all of us.,False,2016-07-12T16:01:53,en,1068,3106
752895261807116288,HillaryClinton,"Thank you, @BernieSanders, not just for your endorsement, but for a lifetime of fighting injustice.",False,2016-07-12T15:59:53,en,3300,9171
752894800001720326,HillaryClinton,"""He has energized and inspired a generation of young people who care deeply about our country.” —Hillary on @BernieSanders",False,2016-07-12T15:58:03,en,921,2943
752893748158296068,HillaryClinton,"""Hillary Clinton will make an outstanding president, and I am proud to stand with her today."" —@BernieSanders",False,2016-07-12T15:53:52,en,2076,4606
752893413113073664,HillaryClinton,"Our job now is to see our progressive platform implemented by a Democratic Senate, a Democratic House and a Hillary Clinton presidency.",True,2016-07-12T15:52:32,en,6164,10706
752893292405219328,HillaryClinton,"""We produced, by far, the most progressive platform in the history of the Democratic Party."" —@BernieSanders",False,2016-07-12T15:52:03,en,821,2359
752893139808030720,HillaryClinton,"""We become stronger when black and white, Latino, Asian American, Native American—all of us—stand together.” —@BernieSanders",False,2016-07-12T15:51:27,en,1095,2774
752892924023693312,HillaryClinton,"""This election must be about bringing our people together, not dividing us up."" —@BernieSanders",False,2016-07-12T15:50:35,en,950,2395
752891283006447616,HillaryClinton,"Hillary ""knows that it is absurd that middle-class Americans are paying an effective tax rate higher than hedge fund millionaires.” —Bernie",False,2016-07-12T15:44:04,en,1036,3181
752890756369620992,HillaryClinton,"""The last thing we need...is a president who doesn’t care about whether millions will lose access to health care coverage."" —Bernie on Trump",False,2016-07-12T15:41:59,en,1077,3221
752889790169841665,HillaryClinton,"""If anyone out there thinks this election is not important...think about the SCOTUS justices Donald Trump will nominate."" —@BernieSanders",False,2016-07-12T15:38:08,en,1412,2873
752889070666256384,HillaryClinton,"""Hillary Clinton understands that if someone in America works 40 hours a week, that person should not be living in poverty.” —@BernieSanders",False,2016-07-12T15:35:17,en,1051,2895
752888394250915841,HillaryClinton,"""There is no doubt in my mind that...Hillary Clinton is far and away the best candidate to do that."" —@BernieSanders https://t.co/IvDtsunuWx",False,2016-07-12T15:32:35,en,1080,2425
752888282766336000,HillaryClinton,"""This campaign is about the needs of the American people and addressing the very serious crises that we face."" —@BernieSanders",False,2016-07-12T15:32:09,en,637,2101
752888042688577536,HillaryClinton,"""I have come here to make it as clear as possible as to why I am endorsing Hillary Clinton."" —@BernieSanders in New Hampshire",False,2016-07-12T15:31:12,en,1217,2680
752887334786531328,HillaryClinton,"""She will be the Democratic nominee...and I intend to do everything I can to make certain she will be the next president."" —@BernieSanders",False,2016-07-12T15:28:23,en,3321,7639
752887225742925825,HillaryClinton,"""Secretary Clinton has won the Democratic nominating process, and I congratulate her for that."" —@BernieSanders",False,2016-07-12T15:27:57,en,968,2587
752886947287273472,HillaryClinton,".@HillaryClinton has won the Democratic nominating process, and I congratulate her for that. 
https://t.co/FrKbEmyuC6",True,2016-07-12T15:26:50,en,3483,7577
752886848180158467,HillaryClinton,"""Together, we will continue to fight for a government which represents all of us, and not just the 1%."" —@BernieSanders",False,2016-07-12T15:26:27,en,765,2254
752885624320000004,HillaryClinton,Watch live as @BernieSanders joins Hillary on the trail in New Hampshire. https://t.co/RUABHM1QBG,False,2016-07-12T15:21:35,en,1019,2751
752878415599067137,HillaryClinton,Today marks one month since the #Orlando tragedy that claimed 49 innocent lives. It is time to #StoptheHate. https://t.co/MItFDRBK98,True,2016-07-12T14:52:56,en,1542,2311
752863722020929536,HillaryClinton,Donald Trump in the Oval Office is flat-out dangerous. We can’t let it happen. https://t.co/nisFcVaJMf,False,2016-07-12T13:54:33,en,2769,7397
752860045084241920,realDonaldTrump,I am somewhat surprised that Bernie Sanders was not true to himself and his supporters. They are not happy that he is selling out!,False,2016-07-12T13:39:56,en,13541,38041
752859250628648962,realDonaldTrump,"Bernie Sanders, who has lost most of his leverage, has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!",False,2016-07-12T13:36:47,en,10705,30816
752849315094298624,realDonaldTrump,"This election is a choice between law, order &amp; safety - or chaos, crime &amp; violence. I will make America safe again for everyone. #ImWithYou",False,2016-07-12T12:57:18,en,11023,30157
752848856317059073,realDonaldTrump,"For too many years, our inner cities have been left behind. I am going to deliver jobs, safety and protection for those in need.",False,2016-07-12T12:55:29,en,6731,20957
752834632907943936,realDonaldTrump,"Crime is out of control, and rapidly getting worse. Look what is going on in Chicago and our inner cities. Not good!",False,2016-07-12T11:58:58,en,6371,21024
752691462223966208,HillaryClinton,"Praising some of the world's most notorious, brutal dictators should be a red flag for a presidential candidate.
https://t.co/AsEnrWw83w",False,2016-07-12T02:30:03,en,3479,6227
752667913820209152,realDonaldTrump,Senior United States District Judge Robert E. Payne today ruled in favor of Trump campaign delegates who had argued..https://t.co/qVwfjgCHU7,False,2016-07-12T00:56:29,en,5227,14144
752666171791454208,HillaryClinton,"""They picked a nominee whose only plan is to build a higher wall."" —@POTUS on @realDonaldTrump's dangerous policies
https://t.co/N3PAI3chgE",False,2016-07-12T00:49:33,en,1933,4870
752639017733197824,HillaryClinton,"""Her way of dealing with the stories she hears is not just to repeat the story but to do something about the story."" https://t.co/jje8cWi5Ep",False,2016-07-11T23:01:39,en,1016,2640
752631205665837060,HillaryClinton,PA's Senate is voting on a restrictive anti-abortion bill—HB 1948. Call your legislator &amp; urge them to vote NO now: https://t.co/YXTGZP62Hi,True,2016-07-11T22:30:37,en,382,689
752628125389955073,realDonaldTrump,"Speech on Veterans' Reform:
https://t.co/XB7RMwesMK",False,2016-07-11T22:18:22,en,3418,9637
752618593196597248,realDonaldTrump,Great poll- Florida! Thank you! https://t.co/4FuPpL5WOM,False,2016-07-11T21:40:30,en,8720,25423
752615622345981952,HillaryClinton,"""Hillary Clinton...has worked to improve the lives of Americans her entire adult life."" —@USProgressives PAC https://t.co/aRv65fqAct",True,2016-07-11T21:28:41,en,616,1456
752591157641744384,realDonaldTrump,"Thoughts and prayers with the victims, and their families- along with everyone at the Berrien County Courthouse in St. Joseph, Michigan.",False,2016-07-11T19:51:29,en,9020,28779
752571600801792000,HillaryClinton,BREAKING: @CWAUnion whole-heartedly endorses @HillaryClinton for President of the United States. More: https://t.co/vo5xmRfrS7,True,2016-07-11T18:33:46,en,896,1722
752559624184688640,HillaryClinton,".@realDonaldTrump says he ""loves the vets.""

Prisoners of war? Not so much.
https://t.co/Qq1bPW65DA",False,2016-07-11T17:46:10,en,1927,3336
752552872932470784,HillaryClinton,"Remembering over 8,000 men &amp; boys massacred b/c of their faith 21 yrs ago today. #NeverForget #Srebrenica  https://t.co/N7ZVjc90nN",True,2016-07-11T17:19:21,en,447,753
752535107437600768,HillaryClinton,"New ad: Donald Trump's number one foreign policy advisor? Himself.

And his ""very good brain.""
https://t.co/ac1793AiXf",False,2016-07-11T16:08:45,en,2372,4805
752503279268065280,HillaryClinton,"Donald Trump says he supports our veterans, but he's taken advantage of them time and time again. https://t.co/TxvAHkn38q",False,2016-07-11T14:02:17,en,1291,2571
752491213840904192,HillaryClinton,You have a problem when a candidate looks to Saddam Hussein and Kim Jong-un as examples of good leadership. https://t.co/T1nPQgSRQ7,False,2016-07-11T13:14:20,en,2622,4516
752474802699415557,HillaryClinton,"What does it say about a presidential candidate when he consistently showers praise on brutal dictators?
https://t.co/YFVXJlpnIt",False,2016-07-11T12:09:07,en,3464,5675
752471941416620033,realDonaldTrump,"Join me in Westfield, Indiana- tomorrow night at 7:30pm! #Trump2016 
Tickets: https://t.co/Jj9TmSEoOd https://t.co/Rq6YRHlpib",False,2016-07-11T11:57:45,en,4113,12502
752333772322959360,HillaryClinton,"""Hillary is not somebody who fears the future. She believes that it is ours to shape."" —@POTUS https://t.co/cSAdZFNa4G",False,2016-07-11T02:48:43,en,2852,9460
752300032645292032,HillaryClinton,"For Donald Trump, it's not about what he can build —it's about how much he can take. https://t.co/WYJGCCVBzu",False,2016-07-11T00:34:39,en,1245,2976
752285907168919552,HillaryClinton,"Our economy added 287,000 jobs last month—just another reminder of how far we've come under @POTUS: https://t.co/MGqgy6oloe",False,2016-07-10T23:38:31,en,1799,4210
752272179627233281,HillaryClinton,"""You can count on her, and how she won’t waver, and she won’t back down, and she will not quit."" —@POTUS https://t.co/BYCgixAh8K",False,2016-07-10T22:43:58,en,2582,8360
752254577844649984,HillaryClinton,"When Donald Trump's casinos failed, hundreds of people lost their jobs, but he walked away with millions. https://t.co/WYJGCCVBzu",False,2016-07-10T21:34:02,en,2397,4716
752215352122208256,realDonaldTrump,"I heard that the underachieving John King of @CNN on Inside Politics was one hour of lies. Happily, few people are watching - dead network!",False,2016-07-10T18:58:10,en,6521,22831
752211419634933760,realDonaldTrump,"The media is so dishonest. If I make a statement, they twist it and turn it to make it sound bad or foolish.They think the public is stupid!",False,2016-07-10T18:42:32,en,14377,44461
752207752852832256,realDonaldTrump,President Obama thinks the nation is not as divided as people think. He is living in a world of the make believe!,False,2016-07-10T18:27:58,en,11852,35044
752157935552176128,HillaryClinton,"As the President has reminded us, the arc of the moral universe is long but it bends toward justice.
https://t.co/CCheOeF9zB",False,2016-07-10T15:10:00,en,2450,6726
752110630031749120,realDonaldTrump,Look what is happening to our country under the WEAK leadership of Obama and people like Crooked Hillary Clinton. We are a divided nation!,False,2016-07-10T12:02:02,en,18874,55660
751952082194751489,HillaryClinton,"""I saw how she treated everybody with respect. That's how you judge somebody."" —@POTUS on Hillary
https://t.co/DnisCFMlLZ",False,2016-07-10T01:32:01,en,3813,9015
751917322659586048,HillaryClinton,“We owe our children better than this. We owe ourselves better than this.” by Hillary Clinton https://t.co/sB2bIaMsT0,True,2016-07-09T23:13:54,en,1005,2455
751889266934964224,realDonaldTrump,"New poll - thank you! #Trump2016
https://t.co/Mi87Vmw06H https://t.co/WmqvcYG4r3",False,2016-07-09T21:22:25,en,9069,23912
751883388513050624,HillaryClinton,Community health centers provide care for 25 million Americans. Here's Hillary's plan to double their funding: https://t.co/4vbbTF4gXS,False,2016-07-09T20:59:03,en,1150,2890
751852380120027136,HillaryClinton,"Congrats, @serenawilliams on your record-tying 22nd Grand Slam title! #Wimbledon https://t.co/MAqtFwyM0R",False,2016-07-09T18:55:50,en,3707,11611
751841224194220033,HillaryClinton,Today's proposal by @HillaryClinton is an important step toward expanding health insurance and health care access to millions of Americans.,True,2016-07-09T18:11:31,en,1416,3495
751804715487227905,HillaryClinton,"""@LorellaPraeli's story, like so many other American stories, reminds us of who we are as a people."" —Hillary
https://t.co/fVvp7c8m2A",False,2016-07-09T15:46:26,en,1740,4264
751797800690708480,realDonaldTrump,Way to go @serenawilliams  - you are a true champion. Proud of you!,False,2016-07-09T15:18:58,en,5655,24874
751581882404384768,HillaryClinton,"White Americans need to do a better job of listening when African Americans talk about the barriers they face.
https://t.co/rmzeEG5HoC",False,2016-07-09T01:00:59,en,5243,11636
751558217075945476,realDonaldTrump,"MAKE AMERICA SAFE AGAIN!
https://t.co/m0AJWlV8nm https://t.co/P0GleHEmJy",False,2016-07-08T23:26:56,en,14465,39046
751544959535288320,HillaryClinton,"“Let us not grow weary in doing good, for in due season, we shall reap, if we do not lose heart.” —Galatians 6:9",False,2016-07-08T22:34:16,en,2275,5204
751544249716445184,HillaryClinton,"""When the 24-hour news cycle moves on, I won’t.” —Hillary on preventing gun violence and addressing racial injustice",False,2016-07-08T22:31:26,en,2503,7524
751543607891558400,HillaryClinton,"""Elie Wiesel once clarified for us that 'the opposite of love is not hate—it’s indifference.' ... None of us can afford to be indifferent.""",False,2016-07-08T22:28:53,en,3968,8988
751543251895721984,HillaryClinton,"""Let’s ask ourselves, what can I do to stop violence and promote justice? How can I show that your life matters to me?"" —Hillary",False,2016-07-08T22:27:28,en,2274,5820
751542474972291072,HillaryClinton,White Americans need to do a better job of listening when African Americans talk about the seen and unseen barriers you face every day.,False,2016-07-08T22:24:23,en,6649,14880
751542261175951360,HillaryClinton,"We cannot, must not, vilify police officers. Remember what those officers were doing when they died. They were protecting a peaceful march.",False,2016-07-08T22:23:32,en,5140,17290
751541948654100481,HillaryClinton,"""In my first budget, I'll commit $1 billion to find and fund the best training programs [and] support new research."" —Hillary",False,2016-07-08T22:22:18,en,1100,3587
751541854806638594,HillaryClinton,"""We’ll make it clear when deadly force is warranted and when it is not, and emphasize proven methods for de-escalating situations."" —Hillary",False,2016-07-08T22:21:55,en,1327,4122
751541751521869824,HillaryClinton,"""I will bring law enforcement and communities together to develop national guidelines on the use of force by police officers."" —Hillary",False,2016-07-08T22:21:31,en,1731,4808
751541323346374656,HillaryClinton,“Gun violence is ripping apart people’s lives. They are trying to tell us. We need to listen.” —Hillary,False,2016-07-08T22:19:49,en,1761,4454
751540188799766528,HillaryClinton,"Alton and Philando's deaths are the latest in a long, painful litany of African Americans killed in police incidents—123 so far this year.",False,2016-07-08T22:15:18,en,1770,3832
751540060659515393,HillaryClinton,There is clear evidence that black Americans are more likely to be killed in police incidents than any other group. We have to do better.,False,2016-07-08T22:14:48,en,3299,6581
751539842564100096,HillaryClinton,"There is something wrong with our country. There is too much violence...too much senseless killing, too many people dead who shouldn’t be.",False,2016-07-08T22:13:56,en,2986,7127
751539336508760064,HillaryClinton,"""We pray for those families and for the souls of all those we lost this week and all those preceding. May they rest in God’s peace"" —Hillary",False,2016-07-08T22:11:55,en,1343,3971
751538070323888128,HillaryClinton,Watch live as Hillary addresses the AME Church Conference in Philadelphia: https://t.co/WfMAW9ebe5,False,2016-07-08T22:06:53,en,465,1260
751529041988116485,realDonaldTrump,Isn't it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on @CNN?,False,2016-07-08T21:31:01,en,13913,42261
751423658627829760,realDonaldTrump,"Due to the horrific events taking place in our country, I have decided to postpone my speech on economic opportunity- today in Miami.",False,2016-07-08T14:32:15,en,8898,40561
751405672877744128,realDonaldTrump,Last night's horrific execution-style shootings of 12 Dallas law enforcement officers...https://t.co/mwzYU98yTt,False,2016-07-08T13:20:47,en,7303,19542
751401960381767680,HillaryClinton,"I mourn for the officers shot while doing their sacred duty to protect peaceful protesters, for their families &amp; all who serve with them. -H",False,2016-07-08T13:06:02,en,6931,22374
751370918027489280,realDonaldTrump,Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country,False,2016-07-08T11:02:41,en,28531,84385
751245220222689280,HillaryClinton,"We have a responsibility to fight for the next generation. All of us. #TBT
https://t.co/p4FcuCcVmW",False,2016-07-08T02:43:12,en,1601,4875
751237421040275456,HillaryClinton,See new @Hillaryclinton plan to protect small biz from being stiffed by abusive companies like @realDonaldTrump's: https://t.co/6e4w0GQyOd,True,2016-07-08T02:12:13,en,513,1194
751232353129955328,realDonaldTrump,"After today, Crooked Hillary can officially be called Lyin' Crooked Hillary.",False,2016-07-08T01:52:04,en,19907,54459
751199631728607232,HillaryClinton,Too many African American families are mourning. Too many young black men and women have been taken from us. https://t.co/arkjOeLu7G,False,2016-07-07T23:42:03,en,7559,17354
751164840333410304,HillaryClinton,"“There has to be some form of punishment [for seeking abortion].” —Donald Trump, March 30, 2016 https://t.co/2Xd3b2cvq0",False,2016-07-07T21:23:48,en,1074,2320
751146264956395521,realDonaldTrump,"Thank you Speaker @PRyan!
#AmericaFirst #Trump2016  https://t.co/PPsyxGPdFc",False,2016-07-07T20:09:59,en,4560,14701
751145002147966976,realDonaldTrump,Thank you Rep. Collins! #Trump2016 https://t.co/zkmPywMDxg,False,2016-07-07T20:04:58,en,3306,10600
751133678269587456,HillaryClinton,"Alton Sterling Matters.
Philando Castile Matters.
Black Lives Matter. https://t.co/GmUFN9sDH6",False,2016-07-07T19:19:58,en,13906,28404
751115433273688064,realDonaldTrump,Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!,False,2016-07-07T18:07:28,en,6849,27265
751092479013695488,HillaryClinton,"Trump got ahead by cheating working people like Andrew Tesoro. Now he wants to do the same thing to our country.
https://t.co/un2YiRu3A5",False,2016-07-07T16:36:16,en,5324,8394
751081918712676352,HillaryClinton,America woke up to yet another tragedy of a life cut down too soon. Black Lives Matter. #PhilandoCastile -H,False,2016-07-07T15:54:18,en,10433,25057
751023340198952960,HillaryClinton,We can't let Trump's approach to the economy anywhere near the White House. https://t.co/KYK95eht0p,False,2016-07-07T12:01:32,en,2372,7170
751016366925344768,realDonaldTrump,"Great being in Cincinnati, Ohio last night- thank you! Off to Washington D.C. now. #Trump2016 #AmericaFirst https://t.co/sryJgRyd56",False,2016-07-07T11:33:49,en,4984,19716
750881048276439040,HillaryClinton,"While Trump's Atlantic City casinos posted $66 million in losses, he paid himself a $5 million bonus. https://t.co/wS2RDRJSzY",False,2016-07-07T02:36:07,en,2110,3830
750868980299104256,HillaryClinton,Do you want to build a strawman? https://t.co/AoeNTJOGpo,False,2016-07-07T01:48:10,en,21190,46321
750865499660091393,realDonaldTrump,"Where is the outrage for this Disney book? Is this the 'Star of David' also? 
Dishonest media! #Frozen https://t.co/4LJBpSm8xa",False,2016-07-07T01:34:20,en,26094,62473
750851893480521728,HillaryClinton,"""The death of Alton Sterling is a tragedy, and my prayers are with his family."" —Hillary https://t.co/Yky4ZxfbLN",False,2016-07-07T00:40:16,en,4900,11791
750836746733154305,HillaryClinton,Newly discovered footage that could destroy Donald Trump’s campaign if everyone saw it: https://t.co/X9rJ0SCUXr,False,2016-07-06T23:40:04,en,1189,2576
750826600162291712,HillaryClinton,"The Trump Atlantic City business method: Drive a business into the ground, stiff workers, and take home millions. https://t.co/VveL3MKwjU",False,2016-07-06T22:59:45,en,1374,2794
